1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02,9.996834449987168636e-02
9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02,9.993669645883306030e-02
6.946149575514803942e-02,7.469331936766393509e-02,8.367825466991195282e-02,9.345887781632457314e-02,9.751477337596003991e-02,9.918078880896308291e-02,9.977931506342317680e-02,9.990505587318369851e-02
-5.630532211140500953e-01,-4.553242285298558234e-01,-2.665448954248460511e-01,-1.340636642948370705e-01,-6.451160460735308466e-03,6.820905471005260512e-02,9.571170491791951285e-02,9.987342273922909797e-02
nan,nan,nan,nan,nan,-5.618618147275783237e+00,-8.892262533873277475e-01,9.984179705328066756e-02
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
